,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1061,,0,192.55,,,1.6867728e+18,,,,,135.18,,,put,american,2024-01-19,100,320.0,,,,,,128.85,97,126.05,97,,127.45,[232],301.0,135.18,1.686771313767e+18,3.0,0.1,,,
106,,0,192.475,,,1.6880688e+18,,,,,49.45,,,put,american,2023-07-07,100,240.0,,,,,,47.65,30,47.4,30,,47.525,[219],301.0,49.45,1.688045581871e+18,3.0,0.025,,,
901,0.18738220459999605,3226,250.275,,,1.6884144e+18,,,,,0.27,,,call,american,2023-12-15,100,250.0,,0.029714776789281718,0.0027714075914657605,-0.005618051778700154,0.10305454870490774,0.29,399,0.26,119,,0.275,[209],309.0,0.27,1.688395783948e+18,3.0,57.825,,,
1713,0.20444502618311647,7135,305.525,,,1.6884144e+18,,,,,5.47,,,call,american,2025-12-19,100,300.0,,0.1844030773525833,0.00432530306435285,-0.01287660404141845,0.9417140497254171,5.65,55,5.4,98,,5.525,[227],302.0,5.47,1.6884012799125944e+18,3.0,113.075,,,
1364,,0,192.55,,,1.6869456e+18,,,,,115.0,,,put,american,2024-09-20,100,300.0,,,,,,108.9,76,106.0,76,,107.45,[209],315.0,115.0,1.686941881278e+18,3.0,0.1,,,
1060,,3,192.475,,,1.6868592e+18,,,,,124.43,,,put,american,2024-01-19,100,310.0,,,,,,118.65,97,116.4,99,,117.525,[240],323.0,124.43,1.686853013236e+18,3.0,0.025,,,
994,0.17980433423843648,13235,231.7,,,1.6884144e+18,,,,,1.7,,,call,american,2024-01-19,100,230.0,,0.1359666472814655,0.008552942715952996,-0.017085470832875073,0.3415487991408018,1.73,165,1.67,196,,1.7,[227],302.0,1.7,1.6884035797450214e+18,3.0,39.25,,,
896,0.17990024825585954,9670,226.635,,,1.6884144e+18,,,,,1.63,,,call,american,2023-12-15,100,225.0,,0.14192710324846408,0.009692093091750063,-0.019125198552776005,0.2990193080468542,1.66,112,1.61,63,,1.635,[233],302.0,1.63,1.6884028792552783e+18,3.0,34.185,,,
380,0.7004146334734515,5611,109.995,,,1.6881552e+18,,,,,0.01,,,put,american,2023-07-28,100,110.0,,-0.0004984178564641792,5.01042543744818e-05,-0.0012350618334082248,0.0008557429126107722,0.01,6,0.0,0,,0.005,[209],322.0,0.01,1.68814500665e+18,3.0,-82.5,,,
717,0.701381605262572,1400,64.98,,,1.6884144e+18,,,,,0.01,,,put,american,2023-10-20,100,65.0,,-0.0008592547901270273,3.9284664980954414e-05,-0.0009595615880857471,0.004261325468538105,0.04,42,0.0,0,,0.02,[232],322.0,0.01,1.6883910135824325e+18,3.0,-127.0,,,
1414,0.1948628538451409,140,291.69,,,1.687464e+18,,,,,1.5,,,call,american,2024-12-20,100,290.0,,0.08630201401487189,0.003460720868058349,-0.008521304465782129,0.44042170802981784,1.74,125,1.64,102,,1.69,[209],304.0,1.5,1.687446250324e+18,3.0,99.24,,,
11,2.407843275132949,5,192.55,,,1.6881552e+18,,,,,83.27,,,call,american,2023-07-07,100,110.0,,0.9959602996414555,0.0002716133311238454,-0.09265358302442049,0.002941330139090672,82.7,30,82.4,30,,82.55,[233],302.0,83.27,1.688152493492e+18,3.0,0.1,,,
133,0.5242482562944503,85,192.8,,,1.6884144e+18,,,,,29.87,,,call,american,2023-07-14,100,162.5,,0.9778045684261619,0.003133923185047797,-0.06323159533110528,0.014639826760182464,30.45,30,30.15,30,,30.3,[232],300.0,29.87,1.6883963737411894e+18,3.0,0.35,,,
324,,0,192.45,,,1.6880688e+18,,,,,65.38,,,put,american,2023-07-21,100,255.0,,,,,,63.0,87,62.1,92,,62.55,[232],322.0,65.38,1.688067763382e+18,3.0,0.0,,,
1561,,8,192.475,,,1.6879824e+18,,,,,50.25,,,put,american,2025-01-17,100,240.0,,,,,,49.35,76,45.7,108,,47.525,[209],322.0,50.25,1.687969459788e+18,3.0,0.025,,,
327,0.9011303165463663,0,192.25,,,1.6684596e+18,,,,,129.4,,,put,american,2023-07-21,100,280.0,,-0.9744103361533845,0.0021439384807513747,-0.05248590137422134,0.021651636387005607,88.2,79,87.3,13,,87.75,[209],312.0,129.4,1.668456390261e+18,3.0,-0.2,,,
320,0.5376191845281046,0,192.25,,,1.6849584e+18,,,,,62.4,,,put,american,2023-07-21,100,235.0,,-0.9608743672923897,0.004884382185031754,-0.0423411878804597,0.040018716988036294,43.3,81,42.2,31,,42.75,[232],301.0,62.4,1.68495668487e+18,3.0,-0.2,,,
14,1.7585757345588988,15,192.525,,,1.6881552e+18,,,,,68.15,,,call,american,2023-07-07,100,125.0,,0.9972467510051827,0.0002638114231572139,-0.05622131090073704,0.0011413284322088523,67.7,30,67.35,30,,67.525,[233],309.0,68.15,1.688151811068e+18,3.0,0.075,,,
176,0.9190183778681889,57,119.995,,,1.6878096e+18,,,,,0.01,,,put,american,2023-07-14,100,120.0,,-0.000584278365334104,6.829936202720843e-05,-0.0029131428672510367,0.0005970736548430374,0.01,3961,0.0,0,,0.005,[232],304.0,0.01,1.687806200367e+18,3.0,-72.5,,,
1217,0.5504249558283546,1441,54.865,,,1.6880688e+18,,,,,0.1,,,put,american,2024-06-21,100,55.0,,-0.0034997720811254913,0.00010088114412688863,-0.0014551645645664146,0.01715536851365868,0.22,50,0.05,100,,0.135,[209],303.0,0.1,1.688045401577e+18,3.0,-138.0,,,
1221,0.44532306163687213,653,74.805,,,1.6884144e+18,,,,,0.2,,,put,american,2024-06-21,100,75.0,,-0.006126946436847725,0.0002068247033021571,-0.0019117174872734705,0.04593664161333009,0.33,176,0.06,516,,0.195,[227],304.0,0.2,1.6884034774923354e+18,3.0,-118.0,,,
1136,0.25957124947822374,1763,160.8,,,1.6884144e+18,,,,,4.26,,,put,american,2024-03-15,100,165.0,,-0.1723365789411831,0.006408910567162275,-0.017135011901174942,0.45196971611330355,4.25,132,4.15,278,,4.2,[232],312.0,4.26,1.6884025621673539e+18,3.0,-31.6,,,
1346,0.22887040629453898,1669,178.6,,,1.6884144e+18,,,,,16.4,,,put,american,2024-09-20,100,195.0,,-0.4300628813166473,0.009641286350121113,-0.012853057076332877,0.7988766851426271,16.55,767,16.25,43,,16.4,[227],309.0,16.4,1.688399746974597e+18,3.0,-13.8,,,
1629,0.35445204949234316,77,88.92,,,1.6881552e+18,,,,,1.36,,,put,american,2025-06-20,100,90.0,,-0.024958247889573255,0.0006268589816425414,-0.0032511469943879152,0.135111057595017,1.34,223,0.82,288,,1.08,[232],308.0,1.36,1.688132058748e+18,3.0,-104.0,,,
241,0.3964531054320437,16892,193.0,,,1.6884144e+18,,,,,27.9,,,call,american,2023-07-21,100,165.0,,0.9701465356446304,0.004100204926568112,-0.05236196680870124,0.03766389738612566,28.05,8,27.95,4,,28.0,[233],302.0,27.9,1.6884033173394058e+18,3.0,0.55,,,
1140,0.22739295350292324,1696,176.125,,,1.6884144e+18,,,,,8.93,,,put,american,2024-03-15,100,185.0,,-0.33900493819589633,0.010825548324724528,-0.018909514524806593,0.5859132703559754,8.95,220,8.8,397,,8.875,[232],312.0,8.93,1.6884025621673539e+18,3.0,-16.3,,,
1478,0.3987024712645819,419,197.65,,,1.6881552e+18,,,,,117.46,,,call,american,2025-01-17,100,80.0,,0.9784028039954051,0.00038644596645497564,-0.010507242629852151,0.11223621862973586,118.85,30,116.45,30,,117.65,[233],302.0,117.46,1.688132804677e+18,3.0,5.2,,,
713,0.2651584626017171,287,290.025,,,1.6884144e+18,,,,,0.03,,,call,american,2023-10-20,100,290.0,,0.002969360569025512,0.0003198325176344825,-0.0012096921600549429,0.013193116260026679,0.04,154,0.01,79,,0.025,[227],312.0,0.03,1.6884001663769836e+18,3.0,97.575,,,
1636,0.30311396362904214,2412,121.55,,,1.6884144e+18,,,,,3.45,,,put,american,2025-06-20,100,125.0,,-0.07884759875140628,0.001875599538923583,-0.006356249689363942,0.42839789142292567,3.55,163,3.35,263,,3.45,[209],313.0,3.45,1.6884033853998356e+18,3.0,-70.9,,,
1477,0.42036967298861655,2034,197.225,,,1.6881552e+18,,,,,121.95,,,call,american,2025-01-17,100,75.0,,0.9800920603676904,0.00033115446985290334,-0.009762141837030782,0.10941402368982817,123.15,30,121.3,30,,122.225,[233],302.0,121.95,1.688132804677e+18,3.0,4.775,,,
781,0.34562525017651663,547,195.175,,,1.6881552e+18,,,,,60.65,,,call,american,2023-11-17,100,135.0,,0.9677552867154905,0.001699647128552586,-0.025432170047137773,0.08606907898486554,60.45,2,59.9,2,,60.175,[209],303.0,60.65,1.688136502077e+18,3.0,2.725,,,
791,0.22818089003586212,9542,201.55,,,1.6884144e+18,,,,,16.55,,,call,american,2023-11-17,100,185.0,,0.6815645900247698,0.013441767383673853,-0.049759570457493164,0.4315379228930344,16.6,28,16.5,25,,16.55,[233],302.0,16.55,1.6884034063060564e+18,3.0,9.1,,,
1702,0.2321816215681627,987,245.6,,,1.6881552e+18,,,,,26.4,,,call,american,2025-12-19,100,220.0,,0.5402873351853272,0.005739796206550392,-0.025281883919172257,1.096688170528221,25.95,42,25.25,118,,25.6,[209],313.0,26.4,1.68815287876e+18,3.0,53.15,,,
650,0.22877533968558897,21812,177.425,,,1.6884144e+18,,,,,2.56,,,put,american,2023-09-15,100,180.0,,-0.2174490044362556,0.015322940547457472,-0.035043187103550776,0.2699716350768196,2.59,50,2.56,18,,2.575,[209],302.0,2.56,1.6884035554808384e+18,3.0,-15.0,,,
1134,0.2731158359418657,3348,152.17,,,1.6884144e+18,,,,,2.84,,,put,american,2024-03-15,100,155.0,,-0.11845119329202117,0.004626398700434362,-0.014239008502342092,0.326151704555361,2.86,93,2.8,160,,2.83,[232],312.0,2.84,1.6884025621673539e+18,3.0,-40.3,,,
749,0.2156980422691069,6,192.425,,,1.6875504e+18,,,,,39.0,,,put,american,2023-10-20,100,225.0,,-0.9690640699932727,0.010215043164696402,-0.0034663947668539686,0.07463357951002715,33.65,76,31.5,76,,32.575,[209],313.0,39.0,1.687527447814e+18,3.0,-0.025,,,
686,0.29902780520488176,3999,195.5,,,1.6884144e+18,,,,,40.3,,,call,american,2023-10-20,100,155.0,,0.9314551467701864,0.004168902706916131,-0.035903607123889396,0.14621077512986425,40.65,30,40.35,17,,40.5,[227],323.0,40.3,1.688400176633365e+18,3.0,3.05,,,
1131,0.3010386380383262,4835,138.44,,,1.6884144e+18,,,,,1.6,,,put,american,2024-03-15,100,140.0,,-0.0659313797801072,0.002691599503194271,-0.010562984940376736,0.2004444225986925,1.58,62,1.54,199,,1.56,[209],315.0,1.6,1.6883998713969546e+18,3.0,-54.0,,,
1386,0.29562040080352064,75,207.8,,,1.6884144e+18,,,,,57.85,,,call,american,2024-12-20,100,150.0,,0.8512721104230578,0.003317835149712724,-0.027378160383211236,0.579568458783516,58.35,361,57.25,16,,57.8,[209],303.0,57.85,1.688392797205692e+18,3.0,15.35,,,
882,0.29540742446629153,5813,197.375,,,1.6881552e+18,,,,,43.64,,,call,american,2023-12-15,100,155.0,,0.9033664651094269,0.004515387126356005,-0.03604509443376965,0.2673687587021654,42.5,22,42.25,30,,42.375,[232],302.0,43.64,1.688154237737e+18,3.0,4.925,,,
1279,0.3525297160220178,21,198.575,,,1.6878096e+18,,,,,89.33,,,call,american,2024-09-20,100,105.0,,0.9661550821553323,0.000870987159974322,-0.0159440015435321,0.12011084462836413,94.3,54,92.85,30,,93.575,[232],308.0,89.33,1.687788565436e+18,3.0,6.125,,,
153,0.2620684199899163,93,212.535,,,1.6884144e+18,,,,,0.04,,,call,american,2023-07-14,100,212.5,,0.011919961667358956,0.0036921461029989014,-0.013150112253945178,0.007891838163839473,0.04,1356,0.03,236,,0.035,[219],301.0,0.04,1.6884035603854728e+18,3.0,20.085,,,
624,0.2939942984753916,1205,280.02,,,1.6884144e+18,,,,,0.03,,,call,american,2023-09-15,100,280.0,,0.0026245925493834804,0.0003140112264966695,-0.0014382264339540447,0.010003729994014528,0.03,482,0.01,415,,0.02,[209],307.0,0.03,1.6883983050978076e+18,3.0,87.57,,,
1438,0.2893733635142401,243,140.15,,,1.6881552e+18,,,,,4.85,,,put,american,2024-12-20,100,145.0,,-0.1259746030709877,0.003232662125978401,-0.010004025880552235,0.4467966675820078,4.95,162,4.75,227,,4.85,[227],312.0,4.85,1.688148653493e+18,3.0,-52.3,,,
388,0.4356752936646871,254,149.93,,,1.6884144e+18,,,,,0.07,,,put,american,2023-07-28,100,150.0,,-0.009172583211989473,0.0011550031095874378,-0.010892860409726635,0.008990310886517671,0.08,84,0.06,87,,0.07,[209],315.0,0.07,1.6883938026434056e+18,3.0,-42.5,,,
1227,0.3643343001946541,2248,104.31,,,1.6881552e+18,,,,,0.65,,,put,american,2024-06-21,100,105.0,,-0.023119051061983708,0.0007999517047064886,-0.004739194419758058,0.1106623085350734,0.78,456,0.6,516,,0.69,[209],322.0,0.65,1.688147042739e+18,3.0,-88.1,,,
560,0.38857155689410905,12607,149.745,,,1.6884144e+18,,,,,0.25,,,put,american,2023-08-18,100,150.0,,-0.02435769331961943,0.00221085630236683,-0.016314023819107085,0.056246340853780614,0.26,152,0.25,2,,0.255,[209],302.0,0.25,1.6884030780119698e+18,3.0,-42.7,,,
910,0.23808097363135847,527,295.055,,,1.6884144e+18,,,,,0.06,,,call,american,2023-12-15,100,295.0,,0.005655535312182185,0.0005191088752707235,-0.0016225675930041689,0.017580260674936777,0.07,203,0.04,198,,0.055,[209],303.0,0.06,1.688391010421742e+18,3.0,102.605,,,
786,0.28304677200683953,2820,196.875,,,1.6881552e+18,,,,,36.91,,,call,american,2023-11-17,100,160.0,,0.895528355301206,0.005471263072021654,-0.03886494283733976,0.25037258948096086,37.0,25,36.75,12,,36.875,[233],302.0,36.91,1.688141693518e+18,3.0,4.425,,,
463,0.6553552295327684,0,114.975,,,1.6884144e+18,,,,,0.03,,,put,american,2023-08-04,100,115.0,,-0.00211825038806499,0.00017979789299254876,-0.0038656745648391775,0.0032522444602618096,0.03,12,0.02,112,,0.025,[209],319.0,0.03,1.688397490608656e+18,4.0,-77.5,,,
682,0.3782617188117654,426,194.675,,,1.6884144e+18,,,,,59.38,,,call,american,2023-10-20,100,135.0,,0.9700945590537772,0.001648758147473279,-0.027226106354321572,0.07872776593233405,59.95,30,59.4,30,,59.675,[233],302.0,59.38,1.6884015091753828e+18,4.0,2.225,,,
1417,0.1968164186679147,155,306.085,,,1.6881552e+18,,,,,1.1,,,call,american,2024-12-20,100,305.0,,0.05865175195629952,0.0025503633811336255,-0.0062809050249034645,0.23764413645019197,1.17,137,1.0,94,,1.085,[209],304.0,1.1,1.688147816078e+18,4.0,113.635,,,
1319,0.48642507488911746,13,59.81,,,1.6872912e+18,,,,,0.14,,,put,american,2024-09-20,100,60.0,,-0.004859660108439988,0.00013793687594887112,-0.0015197110201679563,0.04485381298466984,0.28,549,0.1,287,,0.19,[209],301.0,0.14,1.687277874868e+18,4.0,-133.0,,,
346,0.5563678119656947,114,193.075,,,1.6884144e+18,,,,,47.87,,,call,american,2023-07-28,100,145.0,,0.981274658370395,0.0016375346076842898,-0.04285982955651459,0.02096071615260518,48.25,3,47.9,3,,48.075,[232],323.0,47.87,1.6883993642074074e+18,4.0,0.625,,,
886,0.24685991046113837,19243,200.35,,,1.6884144e+18,,,,,25.15,,,call,american,2023-12-15,100,175.0,,0.7802683622177502,0.00930589980364178,-0.04420154183652136,0.3873124026902472,25.45,19,25.25,213,,25.35,[209],304.0,25.15,1.6884033220092728e+18,4.0,7.9,,,
1324,0.40279423516794405,198,84.535,,,1.6878096e+18,,,,,0.58,,,put,american,2024-09-20,100,85.0,,-0.01333431580254004,0.00040903262663177477,-0.002988567913395489,0.05953908769112253,0.64,432,0.29,439,,0.465,[209],325.0,0.58,1.687806347171e+18,4.0,-108.0,,,
698,0.17685222732562889,4599,216.565,,,1.6884144e+18,,,,,1.53,,,call,american,2023-10-20,100,215.0,,0.16462450809375365,0.013557254337254137,-0.025285015203668302,0.22569098035924626,1.58,59,1.55,14,,1.565,[236],308.0,1.53,1.6884028888861112e+18,4.0,24.115,,,
145,0.17560156413032854,4821,194.835,,,1.6884144e+18,,,,,2.34,,,call,american,2023-07-14,100,192.5,,0.5195383961834249,0.07230425293872646,-0.12540747900937071,0.12699812501231744,2.35,43,2.32,73,,2.335,[209],323.0,2.34,1.688403597990721e+18,4.0,2.385,,,
1275,0.37764978177472275,27,196.75,,,1.6866e+18,,,,,100.87,,,call,american,2024-09-20,100,85.0,,0.9842031051562301,0.0003371072825100314,-0.01078536958707406,0.051862839800682584,112.7,50,110.8,50,,111.75,[227],323.0,100.87,1.686578015764e+18,4.0,4.3,,,
877,0.37374894693746047,856,195.775,,,1.6881552e+18,,,,,65.85,,,call,american,2023-12-15,100,130.0,,0.9606756555815211,0.0016979324859523828,-0.02621829108909975,0.09299285590435476,66.15,50,65.4,30,,65.775,[232],312.0,65.85,1.688135423468e+18,4.0,3.325,,,
654,0.1871675654014451,370,189.875,,,1.6884144e+18,,,,,10.25,,,put,american,2023-09-15,100,200.0,,-0.6515933882292945,0.026307877880011994,-0.029501126023508586,0.3062092630571812,10.2,7,10.05,15,,10.125,[209],303.0,10.25,1.6884025016836874e+18,4.0,-2.57,,,
527,0.22029249088901337,5107,225.155,,,1.6884144e+18,,,,,0.15,,,call,american,2023-08-18,100,225.0,,0.02713893118692708,0.004176422266017216,-0.010919985372143188,0.043087688292077424,0.16,199,0.15,175,,0.155,[232],312.0,0.15,1.6884027790496684e+18,4.0,32.705,,,
1224,0.4021029856504975,1885,89.625,,,1.6884144e+18,,,,,0.42,,,put,american,2024-06-21,100,90.0,,-0.012272925010165284,0.00042288587554213723,-0.003127165548794565,0.0510926541812259,0.48,418,0.27,613,,0.375,[209],322.0,0.42,1.6883979867098445e+18,4.0,-103.0,,,
40,0.2271764798221707,26947,200.055,,,1.6884144e+18,,,,,0.06,,,call,american,2023-07-07,100,200.0,,0.03401113783545751,0.0187151917014227,-0.04982257897761629,0.019359761742699752,0.06,288,0.05,965,,0.055,[209],312.0,0.06,1.6884035948931604e+18,4.0,7.605,,,
567,0.22679970106317485,18120,182.265,,,1.6884144e+18,,,,,2.76,,,put,american,2023-08-18,100,185.0,,-0.27689094841848216,0.022328080350621803,-0.051159404640435995,0.22138418395688006,2.75,8,2.72,21,,2.735,[232],304.0,2.76,1.688403598573439e+18,4.0,-10.2,,,
1482,0.3519312654880383,5593,199.675,,,1.6884144e+18,,,,,100.25,,,call,american,2025-01-17,100,100.0,,0.9640835433373985,0.0007929376927144528,-0.014539141763509743,0.12735501450256023,100.55,50,98.8,4,,99.675,[209],303.0,100.25,1.688392750184428e+18,4.0,7.225,,,
806,0.20650138285203817,120,260.11,,,1.6881552e+18,,,,,0.1,,,call,american,2023-11-17,100,260.0,,0.013034575964778413,0.0013665116955418456,-0.003257001505243389,0.04053537710603305,0.12,29,0.1,118,,0.11,[227],302.0,0.1,1.688134306472e+18,4.0,67.66,,,
883,0.27940584210830066,9063,197.925,,,1.6884144e+18,,,,,37.75,,,call,american,2023-12-15,100,160.0,,0.8810519109083388,0.005484999877737692,-0.037855003411985236,0.27306203761662823,38.05,37,37.8,282,,37.925,[232],308.0,37.75,1.6884004563481871e+18,4.0,5.475,,,
1040,0.1988757851487623,1481,186.55,,,1.6884144e+18,,,,,13.7,,,put,american,2024-01-19,100,200.0,,-0.5514364065451333,0.01664448678412572,-0.018097508994651,0.5583303445991438,13.5,40,13.4,52,,13.45,[209],307.0,13.7,1.6884005710220828e+18,4.0,-5.9,,,
843,0.2046780470697454,1179,185.4,,,1.6884144e+18,,,,,9.7,,,put,american,2023-11-17,100,195.0,,-0.4879873391929099,0.018296133692818135,-0.025675124370665277,0.46090830504345165,9.65,18,9.55,125,,9.6,[209],313.0,9.7,1.6883997728173996e+18,4.0,-7.05,,,
1718,0.39308042104345586,115,64.38,,,1.6880688e+18,,,,,0.95,,,put,american,2025-12-19,100,65.0,,-0.012072488688097929,0.00026859646223585106,-0.0017375376609141489,0.11475195991446369,1.13,158,0.11,159,,0.62,[209],300.0,0.95,1.688067690173e+18,4.0,-128.0,,,
1137,0.24949950182870725,2416,164.9,,,1.6884144e+18,,,,,5.15,,,put,american,2024-03-15,100,170.0,,-0.20587716845921325,0.007404636458078387,-0.017668547457405624,0.4662943509109361,5.15,107,5.05,192,,5.1,[233],302.0,5.15,1.6884026747342653e+18,4.0,-27.5,,,
251,0.18057973786964868,39371,194.625,,,1.6884144e+18,,,,,4.65,,,call,american,2023-07-21,100,190.0,,0.6568469951937984,0.049668889614753846,-0.09747906565426545,0.16070879294936838,4.65,1,4.6,65,,4.625,[233],302.0,4.65,1.6884035942533763e+18,4.0,2.175,,,
1648,0.24859079481187488,143,168.525,,,1.6884144e+18,,,,,16.65,,,put,american,2025-06-20,100,185.0,,-0.3346475660282353,0.006446623026923611,-0.009753716136887395,0.9423360591476329,16.8,141,16.15,129,,16.475,[209],303.0,16.65,1.6884016364585042e+18,4.0,-23.9,,,
866,0.6651054365931057,53,194.0,,,1.6863408e+18,,,,,107.85,,,call,american,2023-12-15,100,75.0,,0.989918544036279,0.00025410599790222333,-0.013180376786265028,0.03589111181786005,119.3,30,118.7,15,,119.0,[209],313.0,107.85,1.686329094341e+18,4.0,1.55,,,
1192,0.23793017816598966,9235,213.2,,,1.6884144e+18,,,,,23.15,,,call,american,2024-06-21,100,190.0,,0.6371911813344725,0.00842300752956645,-0.03645086245646028,0.6993062365158508,23.35,186,23.05,33,,23.2,[233],309.0,23.15,1.6884035301638743e+18,4.0,20.75,,,
292,0.48224589591290895,45055,149.955,,,1.6884144e+18,,,,,0.05,,,put,american,2023-07-21,100,150.0,,-0.006467721232558132,0.0008959865919419293,-0.010410576188455334,0.007660143391427796,0.05,159,0.04,232,,0.045,[209],303.0,0.05,1.688403255206302e+18,4.0,-42.5,,,
146,0.1695949988870375,12939,196.235,,,1.6884144e+18,,,,,1.23,,,call,american,2023-07-14,100,195.0,,0.34228496351595267,0.06819144296187048,-0.1076473589744327,0.11417613026524656,1.24,6,1.23,25,,1.235,[232],304.0,1.23,1.6884035985734382e+18,4.0,3.785,,,
225,1.5110907967101477,109,192.85,,,1.6875504e+18,,,,,92.17,,,call,american,2023-07-21,100,95.0,,0.9907917529768294,0.000385629251443243,-0.05518969020056978,0.014556215688474714,98.7,81,97.0,81,,97.85,[227],300.0,92.17,1.687548493347e+18,4.0,0.4,,,
1680,0.3085231521807755,122,205.525,,,1.6881552e+18,,,,,94.1,,,call,american,2025-12-19,100,110.0,,0.9383270232983842,0.001128469314600042,-0.014974749863479657,0.2711104854019382,97.0,44,94.05,27,,95.525,[232],312.0,94.1,1.688132960218e+18,4.0,13.075,,,
1313,0.19136118610107491,243,281.28,,,1.6884144e+18,,,,,1.54,,,call,american,2024-09-20,100,280.0,,0.07453577716822316,0.0034775985755805074,-0.008086724913781809,0.3894718431930729,1.32,191,1.24,97,,1.28,[209],307.0,1.54,1.6883910021008566e+18,4.0,88.83,,,
77,0.799965169099417,1608,154.995,,,1.6884144e+18,,,,,0.01,,,put,american,2023-07-07,100,155.0,,-0.001174599657526563,0.0002690311430320092,-0.008706605673481345,0.0012627617609644681,0.01,157,0.0,0,,0.005,[209],302.0,0.01,1.6884032461661233e+18,4.0,-37.5,,,
1038,0.2144132921451882,8004,180.925,,,1.6884144e+18,,,,,9.15,,,put,american,2024-01-19,100,190.0,,-0.39849586424443195,0.013912694684729028,-0.02148456041538106,0.5377230110860401,9.15,19,9.0,441,,9.075,[209],304.0,9.15,1.6884025432741696e+18,4.0,-11.5,,,
173,1.1604928853914358,14,104.995,,,1.6869456e+18,,,,,0.01,,,put,american,2023-07-14,100,105.0,,-0.00046314189843100557,4.344302607964411e-05,-0.0029585867933959852,0.0005603241486369919,0.01,3961,0.0,0,,0.005,[209],322.0,0.01,1.686923055734e+18,4.0,-87.5,,,
